sample_id,user_post,golden_response,model_response,token_num,loss,ppl
171,"Yes, I don't do well with online learning.",I have seen that be the case for many people. Hopefully your professors will be understanding with the switch.,"Ah, I see. So you are not interested in learning online? I know how difficult it can be to learn online. Do you have any friends you can talk to about the stress?",22,2.661578612,14.31887521
171,I hope so too.,Well I really hope that everything goes well for you! You sound like you are prepared,That is great. Do you think you could be able to get in touch with your professors about the matter?,18,2.37166765,10.71524667
171,It's a weird and sad time these days.,of course! I hope the rest of your year goes well,Are you there? I am here to help.,13,2.044363169,7.724237934
171,Thank you so much. And I hope all is well by you too.,Thank you!,Good luck! I wish you the best with the classes.,4,1.158417463,3.184889082
172,Hello my situation is that I'm facing an enormous amount of academic pressure,"Hello. Academic work can be overwhelming at times. I am sure that with the right strategies you will overcome any obstacles, though.",What is the issue? What is your academic pressure?,27,2.946679009,19.04260828
172,"Hello. Academic work can be overwhelming at times. I am sure that with the right strategies you will overcome any obstacles, though.",Could you tell me what the issue is in particular?,"I know it can be hard at times, but it is possible to get through this.",12,1.849360625,6.355754512
172,It's just a huge amount of work that I'm struggling with and a ton of exams and they give me a lot of anxiety,It is perfectly fine to feel stressful whenever an important assessment is coming.,I can understand how that is difficult. I can't understand why you feel anxious about the exam.,15,4.060314941,57.99257247
172,It is perfectly fine to feel stressful whenever an important assessment is coming.,"Make sure that you try to be as prepared as you can. When you feel capable of doing well on said exams, you will feel a lot less pressure.",So you feel stressed out because you have exams and you have to wait until the end of the year?,33,2.706307382,14.97388049
172,Do you have any recommendations on reducing the stress though?,Do you have an academic councelor you can talk to?,I think that you can try to reduce the stress by studying. It will help you to get to know your professors and their expectations for you.,14,2.6421081,14.042776
172,yes it's all virtual though,Well at least is something. I am sure talking to someone who might be able to guide you academically will be a significant relief.,I think it would help to talk to a counselor about how you are feeling and how you feel about the situation.,28,3.05472156,21.21527752
172,That is a good idea. Do you personally recommend anything on how to balance my schedule and still be able to have my time to do other things?,"When I was at college, I usually aimed at 2 hours of studying everyday (+ homework) and I also aimed to have at least 2 hours of leisure time.",I have done it. I have found that it is easier to just sit down and work on things. I think that is a great idea!,33,3.711766098,40.92602212
172,"I see, and how were you able to maintain a healthy lifestyle with enough sleep and healthy eating habits during college?","I honestly didn't eat very healthy. If you live with your parents, I think a proper nutrition is easier. I usually slept around 7 hours each night. I picked most of my classes on the afternoon, worked out in the mornings.","Yes, I have been doing this for a while now.",45,3.574251641,35.66791842
172,"okay i understand, and what do you suggest for when you do poorly on an exam that you studied so hard for, how do you keep yourself from feeling down?",I would suggest talking to the professor or an academic advisor to explore strategies that could help you improve,It is good that you are studying for exams. They can help you keep your mind occupied and have you to do your best to keep your stress level.,20,2.800077629,16.4459234
